"s1"	"p1"	"o1"	"s2"	"p2"	"o2"
"http://it.dbpedia.org/resource/She_Came_to_Give_It_to_You"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Pharrell_Williams"	"http://pt.dbpedia.org/resource/She_Came_to_Give_It_to_You"	"http://dbpedia.org/ontology/producer"	"http://pt.dbpedia.org/resource/Pharrell_Williams"
"http://it.dbpedia.org/resource/She_Came_to_Give_It_to_You"	"http://dbpedia.org/ontology/recordLabel"	"http://it.dbpedia.org/resource/RCA_Records"	"http://pt.dbpedia.org/resource/She_Came_to_Give_It_to_You"	"http://dbpedia.org/ontology/publisher"	"http://pt.dbpedia.org/resource/RCA_Records"
"http://it.dbpedia.org/resource/She_Came_to_Give_It_to_You"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Usher"	"http://pt.dbpedia.org/resource/She_Came_to_Give_It_to_You"	"http://dbpedia.org/ontology/musicalArtist"	"http://pt.dbpedia.org/resource/Usher"
"http://it.dbpedia.org/resource/She_Came_to_Give_It_to_You"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/Usher"	"http://pt.dbpedia.org/resource/She_Came_to_Give_It_to_You"	"http://dbpedia.org/ontology/musicalBand"	"http://pt.dbpedia.org/resource/Usher"
"http://it.dbpedia.org/resource/She_Came_to_Give_It_to_You"	"http://dbpedia.org/ontology/mediaType"	"http://it.dbpedia.org/resource/Musica_digitale"	"http://pt.dbpedia.org/resource/She_Came_to_Give_It_to_You"	"http://dbpedia.org/ontology/format"	"http://pt.dbpedia.org/resource/Download_digital"
"http://it.dbpedia.org/resource/Kersaint-Plabennec"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Bretagna"	"http://pt.dbpedia.org/resource/Kersaint-Plabennec"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Bretanha"
"http://it.dbpedia.org/resource/Voisey"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Champagne-Ardenne"	"http://pt.dbpedia.org/resource/Voisey"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Champanha-Ardenas"
"http://it.dbpedia.org/resource/Crișcior"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Transilvania"	"http://pt.dbpedia.org/resource/Crișcior"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Transilvânia"
"http://it.dbpedia.org/resource/Feliceto"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Alta_Corsica"	"http://pt.dbpedia.org/resource/Feliceto"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Alta_Córsega"
"http://it.dbpedia.org/resource/Feliceto"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Corsica"	"http://pt.dbpedia.org/resource/Feliceto"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Córsega"
"http://it.dbpedia.org/resource/Lucio_Emilio_Paolo_(console_219_a.C.)"	"http://dbpedia.org/ontology/deathPlace"	"http://it.dbpedia.org/resource/Battaglia_di_Canne"	"http://pt.dbpedia.org/resource/Lúcio_Emílio_Paulo_(cônsul_em_219_a.C.)"	"http://dbpedia.org/ontology/deathPlace"	"http://pt.dbpedia.org/resource/Batalha_de_Canas"
"http://it.dbpedia.org/resource/Contea_di_Lancaster_(Virginia)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Virginia"	"http://pt.dbpedia.org/resource/Condado_de_Lancaster_(Virgínia)"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Virgínia"
"http://it.dbpedia.org/resource/Moiporá"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Goiás"	"http://pt.dbpedia.org/resource/Moiporá"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Goiás"
"http://it.dbpedia.org/resource/Moiporá"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Centro_Goiano"	"http://pt.dbpedia.org/resource/Moiporá"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Mesorregião_do_Centro_Goiano"
"http://it.dbpedia.org/resource/Buchivacoa"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Falcón"	"http://pt.dbpedia.org/resource/Buchivacoa"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Falcón"
"http://it.dbpedia.org/resource/Wolfgang_Nordwig"	"http://dbpedia.org/ontology/sportSpecialty"	"http://it.dbpedia.org/resource/Salto_con_l'asta"	"http://pt.dbpedia.org/resource/Wolfgang_Nordwig"	"http://dbpedia.org/ontology/sport"	"http://pt.dbpedia.org/resource/Salto_com_vara"
"http://it.dbpedia.org/resource/Lauda-Königshofen"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Baden-Württemberg"	"http://pt.dbpedia.org/resource/Lauda-Königshofen"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Baden-Württemberg"
"http://it.dbpedia.org/resource/Bordertown_(film_2006)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Antonio_Banderas"	"http://pt.dbpedia.org/resource/Bordertown"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Antonio_Banderas"
"http://it.dbpedia.org/resource/Bordertown_(film_2006)"	"http://dbpedia.org/ontology/producer"	"http://it.dbpedia.org/resource/Jennifer_Lopez"	"http://pt.dbpedia.org/resource/Bordertown"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Jennifer_Lopez"
"http://it.dbpedia.org/resource/Bordertown_(film_2006)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Jennifer_Lopez"	"http://pt.dbpedia.org/resource/Bordertown"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Jennifer_Lopez"
"http://it.dbpedia.org/resource/Bordertown_(film_2006)"	"http://dbpedia.org/ontology/originalLanguage"	"http://it.dbpedia.org/resource/Lingua_inglese"	"http://pt.dbpedia.org/resource/Bordertown"	"http://dbpedia.org/ontology/language"	"http://pt.dbpedia.org/resource/Língua_inglesa"
"http://it.dbpedia.org/resource/Bordertown_(film_2006)"	"http://dbpedia.org/ontology/originalLanguage"	"http://it.dbpedia.org/resource/Lingua_spagnola"	"http://pt.dbpedia.org/resource/Bordertown"	"http://dbpedia.org/ontology/language"	"http://pt.dbpedia.org/resource/Língua_castelhana"
"http://it.dbpedia.org/resource/Bordertown_(film_2006)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Martin_Sheen"	"http://pt.dbpedia.org/resource/Bordertown"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Martin_Sheen"
"http://it.dbpedia.org/resource/Bordertown_(film_2006)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Sônia_Braga"	"http://pt.dbpedia.org/resource/Bordertown"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Sônia_Braga"
"http://it.dbpedia.org/resource/Itanhomi"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Minas_Gerais"	"http://pt.dbpedia.org/resource/Itanhomi"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Minas_Gerais"
"http://it.dbpedia.org/resource/Itanhomi"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Vale_do_Rio_Doce"	"http://pt.dbpedia.org/resource/Itanhomi"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Mesorregião_do_Vale_do_Rio_Doce"
"http://it.dbpedia.org/resource/Coleocephalocereus"	"http://dbpedia.org/ontology/family"	"http://it.dbpedia.org/resource/Cactaceae"	"http://pt.dbpedia.org/resource/Coleocephalocereus"	"http://dbpedia.org/ontology/family"	"http://pt.dbpedia.org/resource/Cactaceae"
"http://it.dbpedia.org/resource/Coleocephalocereus"	"http://dbpedia.org/ontology/order"	"http://it.dbpedia.org/resource/Caryophyllales"	"http://pt.dbpedia.org/resource/Coleocephalocereus"	"http://dbpedia.org/ontology/order"	"http://pt.dbpedia.org/resource/Caryophyllales"
"http://it.dbpedia.org/resource/Coleocephalocereus"	"http://dbpedia.org/ontology/kingdom"	"http://it.dbpedia.org/resource/Plantae"	"http://pt.dbpedia.org/resource/Coleocephalocereus"	"http://dbpedia.org/ontology/kingdom"	"http://pt.dbpedia.org/resource/Plantae"
"http://it.dbpedia.org/resource/Gabre"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Ariège"	"http://pt.dbpedia.org/resource/Gabre"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Ariège"
"http://it.dbpedia.org/resource/Dumas_(Mississippi)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Mississippi"	"http://pt.dbpedia.org/resource/Dumas_(Mississippi)"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Mississippi"
"http://it.dbpedia.org/resource/Vallet"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Loira_Atlantica"	"http://pt.dbpedia.org/resource/Vallet"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Loire-Atlantique"
"http://it.dbpedia.org/resource/Ghost_Town_(film_2008)"	"http://dbpedia.org/ontology/originalLanguage"	"http://it.dbpedia.org/resource/Lingua_inglese"	"http://pt.dbpedia.org/resource/Ghost_Town"	"http://dbpedia.org/ontology/language"	"http://pt.dbpedia.org/resource/Língua_inglesa"
"http://it.dbpedia.org/resource/Ghost_Town_(film_2008)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Ricky_Gervais"	"http://pt.dbpedia.org/resource/Ghost_Town"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Ricky_Gervais"
"http://it.dbpedia.org/resource/Ghost_Town_(film_2008)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Billy_Campbell"	"http://pt.dbpedia.org/resource/Ghost_Town"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Billy_Campbell"
"http://it.dbpedia.org/resource/Ghost_Town_(film_2008)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Kristen_Wiig"	"http://pt.dbpedia.org/resource/Ghost_Town"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Kristen_Wiig"
"http://it.dbpedia.org/resource/Ghost_Town_(film_2008)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Téa_Leoni"	"http://pt.dbpedia.org/resource/Ghost_Town"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Téa_Leoni"
"http://it.dbpedia.org/resource/Ghost_Town_(film_2008)"	"http://dbpedia.org/ontology/director"	"http://it.dbpedia.org/resource/David_Koepp"	"http://pt.dbpedia.org/resource/Ghost_Town"	"http://dbpedia.org/ontology/director"	"http://pt.dbpedia.org/resource/David_Koepp"
"http://it.dbpedia.org/resource/Ghost_Town_(film_2008)"	"http://dbpedia.org/ontology/director"	"http://it.dbpedia.org/resource/David_Koepp"	"http://pt.dbpedia.org/resource/Ghost_Town"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/David_Koepp"
"http://it.dbpedia.org/resource/Ghost_Town_(film_2008)"	"http://dbpedia.org/ontology/writer"	"http://it.dbpedia.org/resource/David_Koepp"	"http://pt.dbpedia.org/resource/Ghost_Town"	"http://dbpedia.org/ontology/director"	"http://pt.dbpedia.org/resource/David_Koepp"
"http://it.dbpedia.org/resource/Ghost_Town_(film_2008)"	"http://dbpedia.org/ontology/writer"	"http://it.dbpedia.org/resource/David_Koepp"	"http://pt.dbpedia.org/resource/Ghost_Town"	"http://dbpedia.org/ontology/writer"	"http://pt.dbpedia.org/resource/David_Koepp"
"http://it.dbpedia.org/resource/Ghost_Town_(film_2008)"	"http://dbpedia.org/ontology/starring"	"http://it.dbpedia.org/resource/Greg_Kinnear"	"http://pt.dbpedia.org/resource/Ghost_Town"	"http://dbpedia.org/ontology/starring"	"http://pt.dbpedia.org/resource/Greg_Kinnear"
"http://it.dbpedia.org/resource/Per_Nielsen"	"http://dbpedia.org/ontology/club"	"http://it.dbpedia.org/resource/Brøndbyernes_Idrætsforening"	"http://pt.dbpedia.org/resource/Per_Nielsen"	"http://dbpedia.org/ontology/team"	"http://pt.dbpedia.org/resource/Brøndby_IF"
"http://it.dbpedia.org/resource/Per_Nielsen"	"http://dbpedia.org/ontology/club"	"http://it.dbpedia.org/resource/Brøndbyernes_Idrætsforening"	"http://pt.dbpedia.org/resource/Per_Nielsen"	"http://dbpedia.org/ontology/youthClub"	"http://pt.dbpedia.org/resource/Brøndby_IF"
"http://it.dbpedia.org/resource/Mittelschaeffolsheim"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Alsazia"	"http://pt.dbpedia.org/resource/Mittelschaeffolsheim"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Alsácia"
"http://it.dbpedia.org/resource/Mittelschaeffolsheim"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Basso_Reno"	"http://pt.dbpedia.org/resource/Mittelschaeffolsheim"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Baixo_Reno"
"http://it.dbpedia.org/resource/Moulines_(Manica)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Manica_(dipartimento)"	"http://pt.dbpedia.org/resource/Moulines_(Mancha)"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Mancha_(departamento)"
"http://it.dbpedia.org/resource/Gorcy"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Lorena_(regione_francese)"	"http://pt.dbpedia.org/resource/Gorcy"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Lorena_(França)"
"http://it.dbpedia.org/resource/Gorcy"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Meurthe_e_Mosella"	"http://pt.dbpedia.org/resource/Gorcy"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Meurthe-et-Moselle"
"http://it.dbpedia.org/resource/Escles-Saint-Pierre"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Oise"	"http://pt.dbpedia.org/resource/Escles-Saint-Pierre"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Oise"
"http://it.dbpedia.org/resource/Escles-Saint-Pierre"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Piccardia"	"http://pt.dbpedia.org/resource/Escles-Saint-Pierre"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Picardia"
"http://it.dbpedia.org/resource/The_Black_Crowes"	"http://dbpedia.org/ontology/recordLabel"	"http://it.dbpedia.org/resource/American_Recordings"	"http://pt.dbpedia.org/resource/The_Black_Crowes"	"http://dbpedia.org/ontology/recordLabel"	"http://pt.dbpedia.org/resource/American_Recordings"
"http://it.dbpedia.org/resource/Orcival"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Puy-de-Dôme"	"http://pt.dbpedia.org/resource/Orcival"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Puy-de-Dôme"
"http://it.dbpedia.org/resource/John_Banville"	"http://dbpedia.org/ontology/birthPlace"	"http://it.dbpedia.org/resource/Wexford"	"http://pt.dbpedia.org/resource/John_Banville"	"http://dbpedia.org/ontology/birthPlace"	"http://pt.dbpedia.org/resource/Wexford"
"http://it.dbpedia.org/resource/Georg_Burkhardt"	"http://dbpedia.org/ontology/deathPlace"	"http://it.dbpedia.org/resource/Altenburg"	"http://pt.dbpedia.org/resource/Georg_Spalatin"	"http://dbpedia.org/ontology/deathPlace"	"http://pt.dbpedia.org/resource/Altemburgo"
"http://it.dbpedia.org/resource/Péreyres"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Ardèche"	"http://pt.dbpedia.org/resource/Péreyres"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Ardèche"
"http://it.dbpedia.org/resource/Péreyres"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Rodano-Alpi"	"http://pt.dbpedia.org/resource/Péreyres"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Ródano-Alpes"
"http://it.dbpedia.org/resource/Agamidae"	"http://dbpedia.org/ontology/kingdom"	"http://it.dbpedia.org/resource/Animalia"	"http://pt.dbpedia.org/resource/Agamidae"	"http://dbpedia.org/ontology/kingdom"	"http://pt.dbpedia.org/resource/Animalia"
"http://it.dbpedia.org/resource/Agamidae"	"http://dbpedia.org/ontology/order"	"http://it.dbpedia.org/resource/Squamata"	"http://pt.dbpedia.org/resource/Agamidae"	"http://dbpedia.org/ontology/order"	"http://pt.dbpedia.org/resource/Escamados"
"http://it.dbpedia.org/resource/Saint-Mury-Monteymond"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Isère"	"http://pt.dbpedia.org/resource/Saint-Mury-Monteymond"	"http://dbpedia.org/ontology/department"	"http://pt.dbpedia.org/resource/Isère"
"http://it.dbpedia.org/resource/Saint-Mury-Monteymond"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Rodano-Alpi"	"http://pt.dbpedia.org/resource/Saint-Mury-Monteymond"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Ródano-Alpes"
"http://it.dbpedia.org/resource/Mulay_'Abd_al-'Aziz"	"http://dbpedia.org/ontology/successor"	"http://it.dbpedia.org/resource/Mulay_Abd_al-Hafiz"	"http://pt.dbpedia.org/resource/Mulei_Abdalazize"	"http://dbpedia.org/ontology/successor"	"http://pt.dbpedia.org/resource/Mulei_Abdal_Hafiz"
"http://it.dbpedia.org/resource/Thirty-Three"	"http://dbpedia.org/ontology/genre"	"http://it.dbpedia.org/resource/Alternative_rock"	"http://pt.dbpedia.org/resource/Thirty-Three"	"http://dbpedia.org/ontology/genre"	"http://pt.dbpedia.org/resource/Rock_alternativo"
"http://it.dbpedia.org/resource/Thirty-Three"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/The_Smashing_Pumpkins"	"http://pt.dbpedia.org/resource/Thirty-Three"	"http://dbpedia.org/ontology/musicalArtist"	"http://pt.dbpedia.org/resource/The_Smashing_Pumpkins"
"http://it.dbpedia.org/resource/Thirty-Three"	"http://dbpedia.org/ontology/artist"	"http://it.dbpedia.org/resource/The_Smashing_Pumpkins"	"http://pt.dbpedia.org/resource/Thirty-Three"	"http://dbpedia.org/ontology/musicalBand"	"http://pt.dbpedia.org/resource/The_Smashing_Pumpkins"
"http://it.dbpedia.org/resource/Thirty-Three"	"http://dbpedia.org/ontology/album"	"http://it.dbpedia.org/resource/Mellon_Collie_and_the_Infinite_Sadness"	"http://pt.dbpedia.org/resource/Thirty-Three"	"http://dbpedia.org/ontology/album"	"http://pt.dbpedia.org/resource/Mellon_Collie_and_the_Infinite_Sadness"
"http://it.dbpedia.org/resource/Wasbüttel"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Bassa_Sassonia"	"http://pt.dbpedia.org/resource/Wasbüttel"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Baixa_Saxônia"
"http://it.dbpedia.org/resource/Wasbüttel"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Circondario_di_Gifhorn"	"http://pt.dbpedia.org/resource/Wasbüttel"	"http://dbpedia.org/ontology/district"	"http://pt.dbpedia.org/resource/Gifhorn_(distrito)"
"http://it.dbpedia.org/resource/Lichtenberg_(Baviera)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Baviera"	"http://pt.dbpedia.org/resource/Lichtenberg_(Baviera)"	"http://dbpedia.org/ontology/state"	"http://pt.dbpedia.org/resource/Baviera"
"http://it.dbpedia.org/resource/Lichtenberg_(Baviera)"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Circondario_di_Hof"	"http://pt.dbpedia.org/resource/Lichtenberg_(Baviera)"	"http://dbpedia.org/ontology/district"	"http://pt.dbpedia.org/resource/Hof_(distrito)"
"http://it.dbpedia.org/resource/Neuviller-la-Roche"	"http://dbpedia.org/ontology/administrativeDistrict"	"http://it.dbpedia.org/resource/Alsazia"	"http://pt.dbpedia.org/resource/Neuviller-la-Roche"	"http://dbpedia.org/ontology/region"	"http://pt.dbpedia.org/resource/Alsácia"
